url,photo_list,title,current_bid,shipping_cost,user_name,user_rating
https://www.ebay.com/itm/Bulova-Mens-Watch-With-Black-Leather-Strap-C9691154C/293310348675?hash=item444aa8bd83%3Ag%3A8A8AAOSwjhJdvzOc&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/8A8AAOSwjhJdvzOc/s-l1600.jpg,https://i.ebayimg.com/images/g/YvwAAOSwONddvzOd/s-l1600.jpg,https://i.ebayimg.com/images/g/29EAAOSwaZddvzOf/s-l1600.jpg,https://i.ebayimg.com/images/g/rYoAAOSwPMNdvzOk/s-l1600.jpg,https://i.ebayimg.com/images/g/7XkAAOSwDXldvzOk/s-l1600.jpg,https://i.ebayimg.com/images/g/iLoAAOSwqIxdvzOn/s-l1600.jpg,https://i.ebayimg.com/images/g/S00AAOSwHf5dvzOt/s-l1600.jpg,https://i.ebayimg.com/images/g/LHMAAOSwvyBdvzOt/s-l1600.jpg",bulova men's watch with black leather strap c9691154c,0.0,0.0,romyromy01,3837
https://www.ebay.com/itm/Vintage-Automatic-Sekonda-Watch-27-Jewels-With-Multi-Calendar-With-Jump-DAY-DATE/283663281068?hash=item420ba62bac%3Ag%3A%7EzYAAOSwbcBdvvOI&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/~zYAAOSwbcBdvvOI/s-l1600.jpg,https://i.ebayimg.com/images/g/QpMAAOSwrAxdvvOL/s-l1600.jpg,https://i.ebayimg.com/images/g/AiMAAOSwkeddvvON/s-l1600.jpg,https://i.ebayimg.com/images/g/nX4AAOSwRg9dvvOQ/s-l1600.jpg,https://i.ebayimg.com/images/g/g3EAAOSwxR1dvvOS/s-l1600.jpg,https://i.ebayimg.com/images/g/fzsAAOSwP45dvvOU/s-l1600.jpg,https://i.ebayimg.com/images/g/t1cAAOSw53RdvvRd/s-l1600.jpg",vintage automatic sekonda watch 27 jewels with multi calendar with jump day date,0.0,0.0,1962asbailey,1960
https://www.ebay.com/itm/Orla-Kiely-watch/184020737697?hash=item2ad87d9ea1%3Ag%3Aw8gAAOSwFOVdYmze&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/w8gAAOSwFOVdYmze/s-l1600.jpg,https://i.ebayimg.com/images/g/1PMAAOSw4wRdYmzg/s-l1600.jpg,https://i.ebayimg.com/images/g/doMAAOSwpdJdYmzi/s-l1600.jpg,https://i.ebayimg.com/images/g/wnUAAOSwCHddYmzk/s-l1600.jpg",orla kiely watch,0.0,0.0,twinsonlinenicola,731
https://www.ebay.com/itm/Watch-Chronograph-Vintage-Case-33-mm-Caja-Estado-Impecable/264521595759?hash=item3d96b73b6f%3Ag%3A3EwAAOSwIWBdrZo0&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/3EwAAOSwIWBdrZo0/s-l1600.jpg,https://i.ebayimg.com/images/g/ApMAAOSwNNVdrZoy/s-l1600.jpg,https://i.ebayimg.com/images/g/CgcAAOSwKOpdrZor/s-l1600.jpg,https://i.ebayimg.com/images/g/dt0AAOSw4qZdrZot/s-l1600.jpg,https://i.ebayimg.com/images/g/IjQAAOSwiNNdrZov/s-l1600.jpg,https://i.ebayimg.com/images/g/LtIAAOSwOGZdrZo2/s-l1600.jpg","watch chronograph vintage  case, 33 mm, caja estado impecable",0.0,0.0,anamarimartinezinsfra-0,853
https://www.ebay.com/itm/Vintage-Suisse-CERTINA-AUTOMATIC-CLUB-2000-Men-Watch-Running/274080345375?hash=item3fd0762d1f%3Ag%3AUXkAAOSw25hdvtZD&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/UXkAAOSw25hdvtZD/s-l1600.jpg,https://i.ebayimg.com/images/g/TMIAAOSwB05dvtY3/s-l1600.jpg,https://i.ebayimg.com/images/g/rl8AAOSwLARdvtZN/s-l1600.jpg,https://i.ebayimg.com/images/g/-88AAOSw~MZdvtZU/s-l1600.jpg",vintage suisse certina automatic club 2000 men watch (running),45.22754003437981,0.0,forsale-org,2482
https://www.ebay.com/itm/Mens-Vintage-Watch-Certina-Bristol-235-Automatic-27-Jewels/143432919501?hash=item216544a9cd%3Ag%3AbmoAAOSwVV9dwYa0&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/bmoAAOSwVV9dwYa0/s-l1600.jpg,https://i.ebayimg.com/images/g/DaoAAOSwThNdwYax/s-l1600.jpg,https://i.ebayimg.com/images/g/HqgAAOSwCXBdwYa4/s-l1600.jpg,https://i.ebayimg.com/images/g/n28AAOSw9-ZdwYa6/s-l1600.jpg,https://i.ebayimg.com/images/g/10QAAOSwURhdwYa8/s-l1600.jpg,https://i.ebayimg.com/images/g/0fgAAOSwp2ddwYa~/s-l1600.jpg,https://i.ebayimg.com/images/g/KX0AAOSw6NVdwYa9/s-l1600.jpg,https://i.ebayimg.com/images/g/gKsAAOSwcrJdwYbA/s-l1600.jpg",mens vintage watch certina bristol 235 automatic 27 jewels,0.0,0.0,britade,1165
https://www.ebay.com/itm/VINTAGE-WATCH-RELIDE-SPORTSMAN-STEEL-17-JEWELLED-SWISS-WATCH-IN-EXC-CONDITION/202811283994?hash=item2f387e9a1a%3Ag%3AiBAAAOSwgR5dSrKt&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/iBAAAOSwgR5dSrKt/s-l1600.jpg,https://i.ebayimg.com/images/g/UA0AAOSwRq5dSrIf/s-l1600.jpg,https://i.ebayimg.com/images/g/ovQAAOSwTbJdSrLD/s-l1600.jpg,https://i.ebayimg.com/images/g/vWUAAOSwwJhdSrND/s-l1600.jpg,https://i.ebayimg.com/images/g/z-sAAOSwNT9dSrKE/s-l1600.jpg,https://i.ebayimg.com/images/g/dBgAAOSwm4tdSrLQ/s-l1600.jpg,https://i.ebayimg.com/images/g/fNEAAOSwFgNdSrJU/s-l1600.jpg,https://i.ebayimg.com/images/g/VGcAAOSwdiFdSrHp/s-l1600.jpg,https://i.ebayimg.com/images/g/NRgAAOSwyB5dSrLg/s-l1600.jpg",vintage watch' relide sportsman 'steel 17 jewelled swiss watch in exc condition,0.0,0.0,spur745,1640
https://www.ebay.com/itm/omega-caliber-265-project-watch/264519346968?hash=item3d9694eb18%3Ag%3A2XEAAOSwcs9dvV-f&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/2XEAAOSwcs9dvV-f/s-l1600.jpg,https://i.ebayimg.com/images/g/sdIAAOSwvbRdvV-v/s-l1600.jpg,https://i.ebayimg.com/images/g/IIcAAOSw6SNdvV-9/s-l1600.jpg",omega caliber 265 project watch,0.0,0.0,flaviquatt,68
https://www.ebay.com/itm/Storm-Omari-XL-black-ceramic-watch/323968337958?hash=item4b6e048826%3Ag%3AkrAAAOSw3nNdvtPF&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/krAAAOSw3nNdvtPF/s-l1600.jpg,https://i.ebayimg.com/images/g/SU0AAOSw3H1dvtPI/s-l1600.jpg,https://i.ebayimg.com/images/g/Y3oAAOSwMAxdvtPM/s-l1600.jpg,https://i.ebayimg.com/images/g/drMAAOSwWtZdvtPQ/s-l1600.jpg,https://i.ebayimg.com/images/g/qkMAAOSwdb5dvtPT/s-l1600.jpg,https://i.ebayimg.com/images/g/h1YAAOSws11dvtPX/s-l1600.jpg,https://i.ebayimg.com/images/g/whoAAOSwCH9dvtPZ/s-l1600.jpg",storm omari xl black ceramic watch,0.0,0.0,bialymen,1131
https://www.ebay.com/itm/Vintage-Suisse-ROAMER-STINGRAY-ROTO-44-DATE-Men-Watch-NOT-Running/274080310732?hash=item3fd075a5cc%3Ag%3AVJ8AAOSwM2ddvs%7Eu&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/VJ8AAOSwM2ddvs~u/s-l1600.jpg,https://i.ebayimg.com/images/g/ZgcAAOSwC-5dvs~K/s-l1600.jpg,https://i.ebayimg.com/images/g/wN4AAOSwGzBdvs~V/s-l1600.jpg,https://i.ebayimg.com/images/g/ZfcAAOSwWk1dvs~i/s-l1600.jpg",vintage suisse roamer stingray roto 44 date men watch (not running),45.22754003437981,0.0,forsale-org,2482
https://www.ebay.com/itm/MIDO-MULTIFORT-AUTOMATIC-ETA-2824-2-Swiss-Made-FULLSET/303347224040?hash=item46a0e74de8%3Ag%3ANk0AAOSwD1Fdvtyn&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/Nk0AAOSwD1Fdvtyn/s-l1600.jpg,https://i.ebayimg.com/images/g/2DUAAOSwSeVdvtzO/s-l1600.jpg,https://i.ebayimg.com/images/g/xLAAAOSwh-JdvtyQ/s-l1600.jpg,https://i.ebayimg.com/images/g/LLgAAOSwYSFdvtx3/s-l1600.jpg,https://i.ebayimg.com/images/g/j60AAOSwtC1dvtxo/s-l1600.jpg,https://i.ebayimg.com/images/g/gLYAAOSwdbRdvtxf/s-l1600.jpg,https://i.ebayimg.com/images/g/e58AAOSwqr5dvtxV/s-l1600.jpg,https://i.ebayimg.com/images/g/-7MAAOSwjT9dvtxL/s-l1600.jpg,https://i.ebayimg.com/images/g/A1YAAOSwjPVdvtxA/s-l1600.jpg,https://i.ebayimg.com/images/g/U8wAAOSwOIpdvtwD/s-l1600.jpg",mido multifort automatic eta 2824-2 swiss made fullset,0.0,0.0,g3000_0,673
https://www.ebay.com/itm/Vintage-original-TIMOR-WWW-mod-dirty-dozen-watch-dial/153709012458?hash=item23c9c565ea%3Ag%3AMXEAAOSwVJFdvr4u&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/MXEAAOSwVJFdvr4u/s-l1600.jpg,https://i.ebayimg.com/images/g/vusAAOSwpJRdvr4x/s-l1600.jpg,https://i.ebayimg.com/images/g/ScEAAOSwovNdvr5B/s-l1600.jpg,https://i.ebayimg.com/images/g/R9sAAOSwqIxdvr5E/s-l1600.jpg,https://i.ebayimg.com/images/g/JTgAAOSw-RNdvr5H/s-l1600.jpg,https://i.ebayimg.com/images/g/eeAAAOSwHaddvr5J/s-l1600.jpg,https://i.ebayimg.com/images/g/wLQAAOSweahdvr5L/s-l1600.jpg",vintage original timor www mod dirty dozen watch dial,0.0,0.0,1011eva,1242
https://www.ebay.com/itm/Collection-of-4-mechanical-watches/303350964290?hash=item46a1206042%3Ag%3AsK0AAOSwJBddpWhS&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/sK0AAOSwJBddpWhS/s-l1600.jpg,https://i.ebayimg.com/images/g/Vo0AAOSwCOJdpWvI/s-l1600.jpg,https://i.ebayimg.com/images/g/y40AAOSwTzBdpWvT/s-l1600.jpg,https://i.ebayimg.com/images/g/ZMwAAOSwMDpdpWvX/s-l1600.jpg,https://i.ebayimg.com/images/g/8qcAAOSw5r9dpWvb/s-l1600.jpg,https://i.ebayimg.com/images/g/ZykAAOSwHX5dpWvf/s-l1600.jpg,https://i.ebayimg.com/images/g/utsAAOSwIU5dpWvj/s-l1600.jpg,https://i.ebayimg.com/images/g/RakAAOSwOTldpWvm/s-l1600.jpg,https://i.ebayimg.com/images/g/YfgAAOSwWq9dpWvu/s-l1600.jpg,https://i.ebayimg.com/images/g/uVkAAOSw77NdpWwW/s-l1600.jpg,https://i.ebayimg.com/images/g/d7IAAOSwLfxdpWwv/s-l1600.jpg,https://i.ebayimg.com/images/g/3U4AAOSwVZ9dpWxK/s-l1600.jpg",collection of 4 mechanical watches,0.0,0.0,igorrbass,58
https://www.ebay.com/itm/lots-de-3-montres-hommes/383251808570?hash=item593b96813a%3Ag%3AIpwAAOSwMoZdwahx&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/IpwAAOSwMoZdwahx/s-l1600.jpg,https://i.ebayimg.com/images/g/YJoAAOSwk-Jdwah1/s-l1600.jpg,https://i.ebayimg.com/images/g/B34AAOSwG4Zdwah2/s-l1600.jpg",lots de 3 montres hommes,0.0,0.0,chrisfal-95,6
https://www.ebay.com/itm/Oversize-Automatico-Automatic-Mechanical-Watch-Miyota-8215-Locman-1970-Alike/193192297766?hash=item2cfb288526%3Ag%3A1DIAAOSwE1Jc91b-&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/1DIAAOSwE1Jc91b-/s-l1600.jpg,https://i.ebayimg.com/images/g/n0kAAOSwdBxc91cC/s-l1600.jpg,https://i.ebayimg.com/images/g/nvgAAOSw3Itc91cI/s-l1600.jpg,https://i.ebayimg.com/images/g/mxEAAOSwdxdc91cQ/s-l1600.jpg,https://i.ebayimg.com/images/g/e1EAAOSwXwtc91cT/s-l1600.jpg,https://i.ebayimg.com/images/g/CF4AAOSw1Z9c91cX/s-l1600.jpg,https://i.ebayimg.com/images/g/hrwAAOSwFd9c91dd/s-l1600.jpg,https://i.ebayimg.com/images/g/vHsAAOSwsV1c91dh/s-l1600.jpg"," oversize automatico automatic mechanical watch miyota 8215 ""locman 1970"" alike",0.0,0.0,volvopolar,756
https://www.ebay.com/itm/Vintage-Suisse-CERTINA-AUTOMATIC-Men-Watch-Running/274080377440?hash=item3fd076aa60%3Ag%3ARkIAAOSwGYVdvtrB&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/RkIAAOSwGYVdvtrB/s-l1600.jpg,https://i.ebayimg.com/images/g/kRcAAOSwxr1dvtq3/s-l1600.jpg,https://i.ebayimg.com/images/g/YbgAAOSwvbRdvtrM/s-l1600.jpg,https://i.ebayimg.com/images/g/yWEAAOSwvvJdvtrW/s-l1600.jpg",vintage suisse certina automatic men watch (running),45.22754003437981,0.0,forsale-org,2482
https://www.ebay.com/itm/Mens-D-G-Watch-Dolce-Gabbana-Black-Red-Stainless-Steel-Big-Chronograph-Leather/153711589905?hash=item23c9ecba11%3Ag%3AY44AAOSwH9RdwUx4&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/Y44AAOSwH9RdwUx4/s-l1600.jpg,https://i.ebayimg.com/images/g/VxQAAOSw8V9dwUx5/s-l1600.jpg",mens d&g watch dolce gabbana black red stainless steel big chronograph leather,0.0,0.0,kgolding86,177
https://www.ebay.com/itm/Vintage-Suisse-ENICAR-Men-Watch-Running/274080262255?hash=item3fd074e86f%3Ag%3AO-YAAOSwsAtdvseO&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/O-YAAOSwsAtdvseO/s-l1600.jpg,https://i.ebayimg.com/images/g/ZO8AAOSwXzBdvsdn/s-l1600.jpg,https://i.ebayimg.com/images/g/NAQAAOSw0Thdvsd0/s-l1600.jpg,https://i.ebayimg.com/images/g/FLoAAOSwATddvseA/s-l1600.jpg",vintage suisse enicar men watch (running),45.22754003437981,0.0,forsale-org,2482
https://www.ebay.com/itm/Vintage-Suisse-CERTINA-Waterking-215-Men-Watch-Running/274080265756?hash=item3fd074f61c%3Ag%3Amp8AAOSwAj9dvshs&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/mp8AAOSwAj9dvshs/s-l1600.jpg,https://i.ebayimg.com/images/g/3TIAAOSwkW5dvsh2/s-l1600.jpg,https://i.ebayimg.com/images/g/Rc4AAOSwwlJdvsiD/s-l1600.jpg",vintage suisse certina waterking 215 men watch (running),45.22754003437981,0.0,forsale-org,2482
https://www.ebay.com/itm/Vintage-Suisse-ZODIAC-AUTOMATIC-Men-Watch-Running/274080319497?hash=item3fd075c809%3Ag%3AX1oAAOSwlQddvtHm&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/X1oAAOSwlQddvtHm/s-l1600.jpg,https://i.ebayimg.com/images/g/mb0AAOSwkYldvtHb/s-l1600.jpg,https://i.ebayimg.com/images/g/jTcAAOSwTlddvtHy/s-l1600.jpg,https://i.ebayimg.com/images/g/e0sAAOSwdbRdvtH7/s-l1600.jpg",vintage suisse zodiac automatic men watch (running),45.22754003437981,0.0,forsale-org,2482
https://www.ebay.com/itm/Vintage-Suisse-ENICAR-AUTOMATIC-Men-Watch-Running/274080289716?hash=item3fd07553b4%3Ag%3AUHoAAOSwWbRdvsx3&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/UHoAAOSwWbRdvsx3/s-l1600.jpg,https://i.ebayimg.com/images/g/qT4AAOSwP0Zdvswl/s-l1600.jpg,https://i.ebayimg.com/images/g/JS0AAOSwjG5dvsxj/s-l1600.jpg,https://i.ebayimg.com/images/g/DAQAAOSwxs1dvsxt/s-l1600.jpg",vintage suisse enicar automatic men watch (running),45.22754003437981,0.0,forsale-org,2482
https://www.ebay.com/itm/Solid-9ct-Gold-Cased-Gents-Watch-15-Jewels-running-1930s-Era/163928939180?hash=item262aed1aac%3Ag%3AkMIAAOSwdzxdvv5o&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/kMIAAOSwdzxdvv5o/s-l1600.jpg,https://i.ebayimg.com/images/g/qnYAAOSw-Ihdvv5-/s-l1600.jpg,https://i.ebayimg.com/images/g/HoQAAOSwFFVdvv6r/s-l1600.jpg,https://i.ebayimg.com/images/g/QbcAAOSwONddvv7S/s-l1600.jpg,https://i.ebayimg.com/images/g/wYAAAOSwTvNdvv8N/s-l1600.jpg,https://i.ebayimg.com/images/g/2bIAAOSwVc9dvv8e/s-l1600.jpg,https://i.ebayimg.com/images/g/MygAAOSwnD1dvv8z/s-l1600.jpg,https://i.ebayimg.com/images/g/C98AAOSw1LJdvv9i/s-l1600.jpg,https://i.ebayimg.com/images/g/XPsAAOSwGYVdvv-6/s-l1600.jpg,https://i.ebayimg.com/images/g/xcwAAOSw30Jdvv~j/s-l1600.jpg,https://i.ebayimg.com/images/g/gNQAAOSwCHhdvwAK/s-l1600.jpg","solid 9ct gold cased gents watch, 15 jewels, running, 1930's era?",0.0,0.0,gymbob1968,707
https://www.ebay.com/itm/Smiths-Mans-Watch-Original-Box-and-papers-serviced-Minty/163928972239?hash=item262aed9bcf%3Ag%3AlRAAAOSwce1dvYrU&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/lRAAAOSwce1dvYrU/s-l1600.jpg,https://i.ebayimg.com/images/g/11QAAOSw6IJdvYrR/s-l1600.jpg,https://i.ebayimg.com/images/g/w1oAAOSwY8ZdvYra/s-l1600.jpg,https://i.ebayimg.com/images/g/i6QAAOSwy2BdvYrX/s-l1600.jpg,https://i.ebayimg.com/images/g/i~0AAOSw0fZdvYre/s-l1600.jpg,https://i.ebayimg.com/images/g/hVoAAOSw7FFdvYrc/s-l1600.jpg","smiths mans watch original box and papers , serviced minty",0.0,0.0,chrischronos,390
https://www.ebay.com/itm/Vintage-Suisse-HELVETIA-Doctor-Men-Watch-Running/274080271622?hash=item3fd0750d06%3Ag%3AX7QAAOSw1qVdvsnP&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/X7QAAOSw1qVdvsnP/s-l1600.jpg,https://i.ebayimg.com/images/g/c3YAAOSw6PpdvsnG/s-l1600.jpg,https://i.ebayimg.com/images/g/lgwAAOSwHU9dvsnc/s-l1600.jpg,https://i.ebayimg.com/images/g/cV8AAOSwA3ddvsnm/s-l1600.jpg",vintage suisse helvetia doctor men watch (running),45.22754003437981,0.0,forsale-org,2482
https://www.ebay.com/itm/GENTS-VINTAGE-SOVIET-RUSSIAN-ZIM-MILITARY-DIAL-WRISTWATCH-RUNS-DUE-SERVICE/283655812665?hash=item420b343639%3Ag%3A4-gAAOSwKc5dtaxn&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/4-gAAOSwKc5dtaxn/s-l1600.jpg,https://i.ebayimg.com/images/g/DeEAAOSwPMNdtaxv/s-l1600.jpg,https://i.ebayimg.com/images/g/olsAAOSwFFVdtax3/s-l1600.jpg,https://i.ebayimg.com/images/g/~Z0AAOSwQ69dtax~/s-l1600.jpg,https://i.ebayimg.com/images/g/Il0AAOSwJ5pdtayH/s-l1600.jpg,https://i.ebayimg.com/images/g/KewAAOSwT~NdtayP/s-l1600.jpg,https://i.ebayimg.com/images/g/sjoAAOSwgqZdtayY/s-l1600.jpg,https://i.ebayimg.com/images/g/1QIAAOSwgsddtayn/s-l1600.jpg,https://i.ebayimg.com/images/g/V44AAOSwkW5dtayx/s-l1600.jpg",gent's vintage soviet russian zim military dial wristwatch runs due service,0.0,0.0,a1watch,1381
https://www.ebay.com/itm/Herren-Uhr-Armbanduhr-Anker-Digital-Automatic-Vollstahl-aus-den-70-er-Jahren/123958882679?hash=item1cdc867177%3Ag%3A-uEAAOSwbKBdeiWR&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/-uEAAOSwbKBdeiWR/s-l1600.jpg,https://i.ebayimg.com/images/g/GIYAAOSwELRdeiWV/s-l1600.jpg,https://i.ebayimg.com/images/g/ztUAAOSwK09deiWX/s-l1600.jpg,https://i.ebayimg.com/images/g/2~EAAOSwiHFdeiWa/s-l1600.jpg,https://i.ebayimg.com/images/g/9BoAAOSwkDhdeiWc/s-l1600.jpg,https://i.ebayimg.com/images/g/hIwAAOSwVfZdeiWf/s-l1600.jpg,https://i.ebayimg.com/images/g/9CAAAOSwkDhdeiWh/s-l1600.jpg,https://i.ebayimg.com/images/g/QPQAAOSwb8VdeiWk/s-l1600.jpg",herren uhr / armbanduhr anker digital automatic vollstahl aus den 70â´er jahren!!,0.0,0.0,sandras_auktionenmagie,6259
https://www.ebay.com/itm/Gents-Wagner-Watch-Vgc/312830835888?hash=item48d62bbcb0%3Ag%3AxQAAAOSwruldq2Gj&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/xQAAAOSwruldq2Gj/s-l1600.jpg,https://i.ebayimg.com/images/g/vOIAAOSw9qFdq2Gc/s-l1600.jpg,https://i.ebayimg.com/images/g/xjYAAOSwKIhdq2Ge/s-l1600.jpg,https://i.ebayimg.com/images/g/H4EAAOSwGzNdq2Gg/s-l1600.jpg,https://i.ebayimg.com/images/g/3TwAAOSw~gtdq2Gi/s-l1600.jpg,https://i.ebayimg.com/images/g/T0kAAOSwKZtdq2Gl/s-l1600.jpg",gents wagner watch vgc ,0.0,0.0,lovebug-70,4411
https://www.ebay.com/itm/VINTAGE-USSR-WATCH-WOSTOK-1980-17-JEWELS-DIAL-WITH-THE-ROMAN-FIGURES-2/264515966732?hash=item3d9661570c%3Ag%3ApzYAAMXQkHJRF8FK&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/pzYAAMXQkHJRF8FK/s-l1600.jpg,https://i.ebayimg.com/images/g/p2cAAMXQkHJRF8FO/s-l1600.jpg,https://i.ebayimg.com/images/g/tQ0AAOxy04NRF8FP/s-l1600.jpg,https://i.ebayimg.com/images/g/MtcAAMXQjFtRF8FS/s-l1600.jpg,https://i.ebayimg.com/images/g/JpAAAMXQ-9hRF8FT/s-l1600.jpg,https://i.ebayimg.com/images/g/44QAAMXQIfJRF8FV/s-l1600.jpg","vintage ussr watch ""wostok"" 1980 17 jewels dial with the roman figures #2",18.04939835338822,0.0,all_1001,1591
https://www.ebay.com/itm/Vintage-Circa-1940s-Waltham-Pocket-Watch-with-Black-Face-Working-Condition/184021335406?hash=item2ad886bd6e%3Ag%3ADK4AAOSwSq1dvzR%7E&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/DK4AAOSwSq1dvzR~/s-l1600.jpg,https://i.ebayimg.com/images/g/ckEAAOSwYpxdvzR~/s-l1600.jpg,https://i.ebayimg.com/images/g/pRAAAOSwk8JdvzR~/s-l1600.jpg,https://i.ebayimg.com/images/g/-m4AAOSw5PldvzR~/s-l1600.jpg,https://i.ebayimg.com/images/g/J9sAAOSwCN5dvzR~/s-l1600.jpg,https://i.ebayimg.com/images/g/JcsAAOSwMoZdvzR~/s-l1600.jpg",vintage circa 1940's waltham pocket watch with black face - working condition,0.0,0.0,britishredcross,6189
https://www.ebay.com/itm/vintage-tressa-hand-winding-watch/223730926258?hash=item34176702b2%3Ag%3Ag00AAOSwsy5dp0xl&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/g00AAOSwsy5dp0xl/s-l1600.jpg,https://i.ebayimg.com/images/g/KMkAAOSw1Txdp0w6/s-l1600.jpg,https://i.ebayimg.com/images/g/scQAAOSwu4pdp0w-/s-l1600.jpg,https://i.ebayimg.com/images/g/vuMAAOSwKAFdp0xB/s-l1600.jpg,https://i.ebayimg.com/images/g/kCsAAOSwjzldp0xF/s-l1600.jpg,https://i.ebayimg.com/images/g/RkcAAOSwgsddp0xJ/s-l1600.jpg,https://i.ebayimg.com/images/g/6dcAAOSwd0tdp0xM/s-l1600.jpg,https://i.ebayimg.com/images/g/eDEAAOSwQLZdp0xR/s-l1600.jpg,https://i.ebayimg.com/images/g/wRsAAOSw7dNdp0xV/s-l1600.jpg,https://i.ebayimg.com/images/g/mhUAAOSwnhddp0xa/s-l1600.jpg,https://i.ebayimg.com/images/g/1HoAAOSwOxJdp0xe/s-l1600.jpg,https://i.ebayimg.com/images/g/ohAAAOSwSKBdp0xh/s-l1600.jpg",vintage tressa hand winding watch,42.92952139690582,0.0,maroberto2012,2850
https://www.ebay.com/itm/vintage-norton-hand-winding-watch/223730926261?hash=item34176702b5%3Ag%3AnFIAAOSwbb5dozpP&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/nFIAAOSwbb5dozpP/s-l1600.jpg,https://i.ebayimg.com/images/g/wCIAAOSwyKZdozo-/s-l1600.jpg,https://i.ebayimg.com/images/g/CQkAAOSws-xdozpA/s-l1600.jpg,https://i.ebayimg.com/images/g/eoIAAOSwL~hdozpD/s-l1600.jpg,https://i.ebayimg.com/images/g/xFAAAOSwyGpdozpF/s-l1600.jpg,https://i.ebayimg.com/images/g/Yo4AAOSwuCBdozpI/s-l1600.jpg,https://i.ebayimg.com/images/g/d0cAAOSwoBFdozpK/s-l1600.jpg,https://i.ebayimg.com/images/g/IqAAAOSw19JdozpM/s-l1600.jpg,https://i.ebayimg.com/images/g/Hp4AAOSw10FdozpS/s-l1600.jpg,https://i.ebayimg.com/images/g/V-cAAOSwPW9dozpU/s-l1600.jpg",vintage norton hand winding watch,37.5011309146838,0.0,maroberto2012,2850
https://www.ebay.com/itm/Vintage-Suisse-BULOVA-ACCUTRON-Men-Watch-Need-new-Battery/274080415034?hash=item3fd0773d3a%3Ag%3AErwAAOSw-%7EtdvuAh&LH_Auction=1&LH_ItemCondition=10%7C3000,"https://i.ebayimg.com/images/g/ErwAAOSw-~tdvuAh/s-l1600.jpg,https://i.ebayimg.com/images/g/XrsAAOSwNhNdvuAX/s-l1600.jpg,https://i.ebayimg.com/images/g/ckMAAOSwDEhdvuAt/s-l1600.jpg,https://i.ebayimg.com/images/g/08kAAOSw~9FdvuA4/s-l1600.jpg",vintage suisse bulova accutron  men watch (need new battery),45.22754003437981,0.0,forsale-org,2482
